temperature_2m,source,model,relative_humidity_2m,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,precipitation,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,terrestrial_radiation,uv_index,uv_index_clear_sky,sunshine_duration,time_utc,latitude_grid,longitude_grid,elevation_m
18.4,openmeteo_historical_forecast,best_match,89,1004.4,100,100,0,0,0.0,616.0,363.0,253.0,521.1,923.2,5.0,5.0,3600.0,2023-06-17 17:00:00+00:00,34.03202,-118.52633,86.0
19.1,openmeteo_historical_forecast,best_match,84,1004.4,50,50,0,0,0.0,679.0,225.0,454.0,269.9,1104.7,6.45,6.65,3600.0,2023-06-17 18:00:00+00:00,34.03202,-118.52633,86.0
18.7,openmeteo_historical_forecast,best_match,95,1004.1,74,74,0,0,0.0,956.0,808.0,148.0,869.8,1231.0,7.35,7.85,3600.0,2023-06-17 19:00:00+00:00,34.03202,-118.52633,86.0
18.5,openmeteo_historical_forecast,best_match,94,1003.7,72,72,0,0,0.0,745.0,237.0,508.0,242.8,1293.4,7.9,8.45,3600.0,2023-06-17 20:00:00+00:00,34.03202,-118.52633,86.0
19.4,openmeteo_historical_forecast,best_match,88,1003.5,32,32,0,0,0.0,832.0,367.0,465.0,377.6,1287.8,7.85,8.4,3600.0,2023-06-17 21:00:00+00:00,34.03202,-118.52633,86.0
18.9,openmeteo_historical_forecast,best_match,89,1003.0,65,65,0,0,0.0,850.0,585.0,265.0,638.3,1214.5,7.25,7.7,3600.0,2023-06-17 22:00:00+00:00,34.03202,-118.52633,86.0
18.4,openmeteo_historical_forecast,best_match,95,1002.6,100,100,0,0,0.0,642.0,196.0,446.0,240.8,1078.5,6.1,6.4,3600.0,2023-06-17 23:00:00+00:00,34.03202,-118.52633,86.0
18.6,openmeteo_historical_forecast,best_match,88,1002.1,27,27,0,0,0.0,472.0,232.0,240.0,345.8,889.1,4.55,4.75,3600.0,2023-06-18 00:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,90,1001.8,64,64,0,0,0.0,339.0,164.0,175.0,329.7,659.2,2.85,2.95,3600.0,2023-06-18 01:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,92,1002.1,73,73,0,0,0.0,191.0,105.0,86.0,344.0,404.4,1.35,1.35,3600.0,2023-06-18 02:00:00+00:00,34.03202,-118.52633,86.0
15.4,openmeteo_historical_forecast,best_match,93,1002.1,100,100,0,0,0.0,10.0,0.0,10.0,0.0,142.2,0.3,0.3,0.0,2023-06-18 03:00:00+00:00,34.03202,-118.52633,86.0
15.2,openmeteo_historical_forecast,best_match,99,1002.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,2023-06-18 04:00:00+00:00,34.03202,-118.52633,86.0
15.1,openmeteo_historical_forecast,best_match,99,1003.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 05:00:00+00:00,34.03202,-118.52633,86.0
15.4,openmeteo_historical_forecast,best_match,98,1002.9,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 06:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,97,1003.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 07:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,97,1002.6,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 08:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,94,1002.4,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 09:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,93,1002.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 10:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,93,1002.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 11:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,98,1001.6,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-18 12:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,96,1002.0,81,81,0,0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,2023-06-18 13:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,95,1002.1,100,100,0,0,0.0,35.0,0.0,35.0,0.0,183.9,0.25,0.4,0.0,2023-06-18 14:00:00+00:00,34.03202,-118.52633,86.0
15.8,openmeteo_historical_forecast,best_match,94,1002.7,100,100,0,0,0.0,68.0,0.0,68.0,0.0,446.1,1.1,1.55,0.0,2023-06-18 15:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,99,1002.8,100,100,0,0,0.0,135.0,0.0,135.0,0.0,698.0,1.8,3.2,0.0,2023-06-18 16:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,96,1002.8,100,100,0,0,0.0,134.0,0.0,134.0,0.0,922.4,2.7,5.0,0.0,2023-06-18 17:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,94,1002.8,100,100,0,0,0.0,201.0,0.0,201.0,0.0,1104.1,5.4,6.6,0.0,2023-06-18 18:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,97,1002.7,100,100,0,0,0.0,338.0,0.0,338.0,0.0,1230.5,7.65,7.85,0.0,2023-06-18 19:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,94,1002.7,100,100,0,0,0.0,646.0,260.0,386.0,266.4,1293.2,8.2,8.45,3600.0,2023-06-18 20:00:00+00:00,34.03202,-118.52633,86.0
17.0,openmeteo_historical_forecast,best_match,86,1002.4,100,100,0,0,0.0,614.0,6.0,608.0,6.2,1287.9,8.1,8.4,0.0,2023-06-18 21:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,81,1002.0,90,90,0,0,0.0,536.0,19.0,517.0,20.7,1214.8,7.45,7.7,0.0,2023-06-18 22:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,82,1001.7,66,66,0,0,0.0,368.0,0.0,368.0,0.0,1079.1,6.2,6.45,0.0,2023-06-18 23:00:00+00:00,34.03202,-118.52633,86.0
17.3,openmeteo_historical_forecast,best_match,86,1001.1,93,93,0,0,0.0,272.0,0.0,272.0,0.0,890.0,4.55,4.75,0.0,2023-06-19 00:00:00+00:00,34.03202,-118.52633,86.0
16.7,openmeteo_historical_forecast,best_match,91,1000.7,47,47,0,0,0.0,158.0,0.0,158.0,0.0,660.2,2.75,2.95,0.0,2023-06-19 01:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,90,1000.9,39,39,0,0,0.0,144.0,34.0,110.0,111.1,405.6,1.3,1.35,1531.78,2023-06-19 02:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,87,1001.0,100,100,0,0,0.0,15.0,0.0,15.0,0.0,143.4,0.3,0.3,0.0,2023-06-19 03:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,84,1001.3,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2023-06-19 04:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,83,1001.6,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 05:00:00+00:00,34.03202,-118.52633,86.0
15.8,openmeteo_historical_forecast,best_match,80,1001.4,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 06:00:00+00:00,34.03202,-118.52633,86.0
15.5,openmeteo_historical_forecast,best_match,86,1001.7,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 07:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,87,1001.6,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 08:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,89,1001.8,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 09:00:00+00:00,34.03202,-118.52633,86.0
15.8,openmeteo_historical_forecast,best_match,93,1002.0,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 10:00:00+00:00,34.03202,-118.52633,86.0
16.1,openmeteo_historical_forecast,best_match,88,1001.7,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 11:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,85,1001.5,100,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-19 12:00:00+00:00,34.03202,-118.52633,86.0
16.0,openmeteo_historical_forecast,best_match,89,1002.2,100,100,0,0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,2023-06-19 13:00:00+00:00,34.03202,-118.52633,86.0
16.5,openmeteo_historical_forecast,best_match,84,1002.8,100,100,0,0,0.0,41.0,0.0,41.0,0.0,183.1,0.2,0.4,0.0,2023-06-19 14:00:00+00:00,34.03202,-118.52633,86.0
16.7,openmeteo_historical_forecast,best_match,90,1002.9,100,100,0,0,0.0,162.0,0.0,162.0,0.0,445.3,0.85,1.55,0.0,2023-06-19 15:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,99,1003.6,100,100,0,0,0.0,90.0,0.0,90.0,0.0,697.2,1.4,3.2,0.0,2023-06-19 16:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,93,1003.9,100,100,0,0,0.0,190.0,0.0,190.0,0.0,921.6,2.2,5.0,0.0,2023-06-19 17:00:00+00:00,34.03202,-118.52633,86.0
15.7,openmeteo_historical_forecast,best_match,92,1004.2,100,100,0,0,0.0,68.0,0.0,69.0,0.0,1103.4,3.9,6.6,0.0,2023-06-19 18:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,90,1004.3,100,100,0,0,0.0,377.0,93.0,284.0,100.2,1230.0,3.85,7.8,1204.81,2023-06-19 19:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,81,1004.0,100,100,0,0,0.0,583.0,1.0,582.0,1.0,1293.0,6.9,8.4,0.0,2023-06-19 20:00:00+00:00,34.03202,-118.52633,86.0
18.6,openmeteo_historical_forecast,best_match,79,1003.8,64,64,0,0,0.0,539.0,127.0,412.0,130.6,1287.9,7.2,8.4,2119.03,2023-06-19 21:00:00+00:00,34.03202,-118.52633,86.0
19.0,openmeteo_historical_forecast,best_match,83,1003.6,90,90,0,0,0.0,832.0,532.0,300.0,580.0,1215.1,7.2,7.65,3600.0,2023-06-19 22:00:00+00:00,34.03202,-118.52633,86.0
18.7,openmeteo_historical_forecast,best_match,82,1003.2,90,90,0,0,0.0,456.0,8.0,448.0,9.8,1079.7,6.25,6.35,0.0,2023-06-19 23:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,90,1003.2,23,23,0,0,0.0,517.0,204.0,313.0,303.4,890.7,4.7,4.7,3600.0,2023-06-20 00:00:00+00:00,34.03202,-118.52633,86.0
17.3,openmeteo_historical_forecast,best_match,85,1003.1,99,18,99,12,0.0,345.0,150.0,195.0,300.5,661.2,2.8,2.95,3600.0,2023-06-20 01:00:00+00:00,34.03202,-118.52633,86.0
17.4,openmeteo_historical_forecast,best_match,80,1003.2,99,69,14,99,0.0,166.0,1.0,165.0,3.3,406.7,0.95,1.35,0.0,2023-06-20 02:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,84,1003.2,74,34,30,74,0.0,26.0,0.0,26.0,0.0,144.6,0.25,0.3,0.0,2023-06-20 03:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,93,1003.4,16,16,14,3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2023-06-20 04:00:00+00:00,34.03202,-118.52633,86.0
14.8,openmeteo_historical_forecast,best_match,92,1004.1,82,82,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 05:00:00+00:00,34.03202,-118.52633,86.0
15.8,openmeteo_historical_forecast,best_match,90,1004.2,29,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 06:00:00+00:00,34.03202,-118.52633,86.0
14.2,openmeteo_historical_forecast,best_match,90,1004.6,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 07:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,86,1004.5,50,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 08:00:00+00:00,34.03202,-118.52633,86.0
14.0,openmeteo_historical_forecast,best_match,78,1004.3,63,63,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 09:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,80,1004.1,35,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 10:00:00+00:00,34.03202,-118.52633,86.0
13.5,openmeteo_historical_forecast,best_match,79,1004.0,31,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 11:00:00+00:00,34.03202,-118.52633,86.0
13.7,openmeteo_historical_forecast,best_match,74,1004.1,40,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-20 12:00:00+00:00,34.03202,-118.52633,86.0
14.1,openmeteo_historical_forecast,best_match,79,1004.4,100,100,0,0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,2023-06-20 13:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,84,1004.7,60,60,0,1,0.0,38.0,0.0,38.0,0.0,182.2,0.45,0.45,0.0,2023-06-20 14:00:00+00:00,34.03202,-118.52633,86.0
16.8,openmeteo_historical_forecast,best_match,84,1005.3,92,92,0,0,0.0,116.0,1.0,115.0,3.0,444.4,1.6,1.6,0.0,2023-06-20 15:00:00+00:00,34.03202,-118.52633,86.0
17.5,openmeteo_historical_forecast,best_match,85,1005.6,63,63,0,0,0.0,393.0,182.0,211.0,346.2,696.3,3.25,3.25,3600.0,2023-06-20 16:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,84,1005.5,32,32,0,0,0.0,624.0,427.0,197.0,614.2,920.8,5.0,5.0,3600.0,2023-06-20 17:00:00+00:00,34.03202,-118.52633,86.0
18.7,openmeteo_historical_forecast,best_match,82,1005.2,46,46,0,2,0.0,825.0,650.0,175.0,780.8,1102.7,6.65,6.65,3600.0,2023-06-20 18:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,86,1005.4,30,30,0,21,0.0,784.0,275.0,509.0,296.2,1229.5,7.6,7.85,3600.0,2023-06-20 19:00:00+00:00,34.03202,-118.52633,86.0
19.7,openmeteo_historical_forecast,best_match,74,1005.4,36,12,0,36,0.0,993.0,803.0,190.0,822.8,1292.7,8.05,8.5,3600.0,2023-06-20 20:00:00+00:00,34.03202,-118.52633,86.0
19.9,openmeteo_historical_forecast,best_match,74,1005.4,17,15,0,17,0.0,1011.0,838.0,173.0,861.9,1287.9,8.05,8.45,3600.0,2023-06-20 21:00:00+00:00,34.03202,-118.52633,86.0
19.5,openmeteo_historical_forecast,best_match,87,1005.1,28,28,0,1,0.0,940.0,781.0,159.0,851.1,1215.4,7.4,7.7,3600.0,2023-06-20 22:00:00+00:00,34.03202,-118.52633,86.0
19.0,openmeteo_historical_forecast,best_match,84,1004.8,27,27,0,0,0.0,467.0,1.0,466.0,1.2,1080.2,6.25,6.45,0.0,2023-06-20 23:00:00+00:00,34.03202,-118.52633,86.0
18.9,openmeteo_historical_forecast,best_match,85,1004.6,46,46,0,0,0.0,623.0,455.0,168.0,676.0,891.5,4.5,4.75,3600.0,2023-06-21 00:00:00+00:00,34.03202,-118.52633,86.0
18.8,openmeteo_historical_forecast,best_match,78,1004.0,23,23,0,0,0.0,460.0,368.0,92.0,736.2,662.1,2.95,2.95,3600.0,2023-06-21 01:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,82,1004.0,9,9,0,0,0.0,233.0,148.0,85.0,480.8,407.7,1.4,1.4,3600.0,2023-06-21 02:00:00+00:00,34.03202,-118.52633,86.0
16.3,openmeteo_historical_forecast,best_match,86,1003.9,6,6,0,0,0.0,30.0,2.0,28.0,16.2,145.6,0.3,0.3,0.0,2023-06-21 03:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,90,1003.7,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2023-06-21 04:00:00+00:00,34.03202,-118.52633,86.0
14.8,openmeteo_historical_forecast,best_match,85,1004.1,14,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 05:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,82,1004.3,11,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 06:00:00+00:00,34.03202,-118.52633,86.0
14.1,openmeteo_historical_forecast,best_match,81,1004.3,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 07:00:00+00:00,34.03202,-118.52633,86.0
13.8,openmeteo_historical_forecast,best_match,82,1004.1,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 08:00:00+00:00,34.03202,-118.52633,86.0
13.5,openmeteo_historical_forecast,best_match,79,1004.1,6,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 09:00:00+00:00,34.03202,-118.52633,86.0
13.4,openmeteo_historical_forecast,best_match,79,1003.7,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 10:00:00+00:00,34.03202,-118.52633,86.0
13.4,openmeteo_historical_forecast,best_match,70,1003.7,11,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 11:00:00+00:00,34.03202,-118.52633,86.0
13.4,openmeteo_historical_forecast,best_match,71,1003.3,8,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-21 12:00:00+00:00,34.03202,-118.52633,86.0
12.5,openmeteo_historical_forecast,best_match,77,1003.5,50,50,0,0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,2023-06-21 13:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,89,1003.9,50,50,0,0,0.0,110.0,63.0,47.0,460.2,181.3,0.4,0.4,3600.0,2023-06-21 14:00:00+00:00,34.03202,-118.52633,86.0
17.6,openmeteo_historical_forecast,best_match,76,1004.4,50,50,0,0,0.0,311.0,240.0,71.0,716.9,443.4,1.55,1.55,3600.0,2023-06-21 15:00:00+00:00,34.03202,-118.52633,86.0
19.2,openmeteo_historical_forecast,best_match,72,1004.6,50,50,0,0,0.0,513.0,401.0,112.0,763.8,695.3,3.2,3.2,3600.0,2023-06-21 16:00:00+00:00,34.03202,-118.52633,86.0
19.3,openmeteo_historical_forecast,best_match,75,1004.4,6,6,0,0,0.0,717.0,620.0,97.0,892.6,919.9,5.0,5.0,3600.0,2023-06-21 17:00:00+00:00,34.03202,-118.52633,86.0
19.5,openmeteo_historical_forecast,best_match,75,1004.4,7,7,6,0,0.0,876.0,736.0,140.0,884.5,1102.0,6.65,6.65,3600.0,2023-06-21 18:00:00+00:00,34.03202,-118.52633,86.0
19.2,openmeteo_historical_forecast,best_match,88,1004.2,44,44,0,0,0.0,970.0,795.0,175.0,856.7,1229.0,7.65,7.8,3600.0,2023-06-21 19:00:00+00:00,34.03202,-118.52633,86.0
20.0,openmeteo_historical_forecast,best_match,79,1004.3,50,50,0,0,0.0,1035.0,900.0,135.0,922.2,1292.4,7.9,8.4,3600.0,2023-06-21 20:00:00+00:00,34.03202,-118.52633,86.0
20.4,openmeteo_historical_forecast,best_match,70,1004.0,2,2,0,0,0.0,1032.0,899.0,133.0,924.5,1287.8,8.0,8.4,3600.0,2023-06-21 21:00:00+00:00,34.03202,-118.52633,86.0
20.0,openmeteo_historical_forecast,best_match,78,1003.8,6,6,0,0,0.0,955.0,832.0,123.0,906.4,1215.6,7.35,7.7,3600.0,2023-06-21 22:00:00+00:00,34.03202,-118.52633,86.0
20.0,openmeteo_historical_forecast,best_match,74,1003.6,3,3,0,0,0.0,837.0,724.0,113.0,887.3,1080.6,6.15,6.4,3600.0,2023-06-21 23:00:00+00:00,34.03202,-118.52633,86.0
19.2,openmeteo_historical_forecast,best_match,79,1003.0,2,2,0,0,0.0,660.0,523.0,137.0,776.4,892.1,4.6,4.75,3600.0,2023-06-22 00:00:00+00:00,34.03202,-118.52633,86.0
17.5,openmeteo_historical_forecast,best_match,92,1002.4,22,22,0,0,0.0,439.0,323.0,116.0,645.3,662.9,2.95,2.95,3600.0,2023-06-22 01:00:00+00:00,34.03202,-118.52633,86.0
17.4,openmeteo_historical_forecast,best_match,89,1002.4,35,35,0,0,0.0,228.0,138.0,90.0,447.2,408.6,1.4,1.4,3600.0,2023-06-22 02:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,86,1002.5,13,5,0,13,0.0,32.0,3.0,29.0,24.3,146.6,0.3,0.3,0.0,2023-06-22 03:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,93,1002.7,60,60,0,10,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2023-06-22 04:00:00+00:00,34.03202,-118.52633,86.0
14.6,openmeteo_historical_forecast,best_match,85,1002.9,49,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 05:00:00+00:00,34.03202,-118.52633,86.0
14.5,openmeteo_historical_forecast,best_match,81,1002.8,7,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 06:00:00+00:00,34.03202,-118.52633,86.0
14.0,openmeteo_historical_forecast,best_match,80,1002.6,9,6,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 07:00:00+00:00,34.03202,-118.52633,86.0
13.6,openmeteo_historical_forecast,best_match,79,1002.7,35,28,0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 08:00:00+00:00,34.03202,-118.52633,86.0
13.0,openmeteo_historical_forecast,best_match,83,1002.3,39,39,0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 09:00:00+00:00,34.03202,-118.52633,86.0
13.0,openmeteo_historical_forecast,best_match,82,1002.6,100,100,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 10:00:00+00:00,34.03202,-118.52633,86.0
13.9,openmeteo_historical_forecast,best_match,81,1002.7,39,39,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 11:00:00+00:00,34.03202,-118.52633,86.0
13.5,openmeteo_historical_forecast,best_match,80,1002.6,55,13,0,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-06-22 12:00:00+00:00,34.03202,-118.52633,86.0
12.8,openmeteo_historical_forecast,best_match,76,1002.7,36,36,0,6,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2023-06-22 13:00:00+00:00,34.03202,-118.52633,86.0
14.7,openmeteo_historical_forecast,best_match,85,1003.3,45,45,0,0,0.0,46.0,0.0,46.0,0.0,180.3,0.4,0.4,0.0,2023-06-22 14:00:00+00:00,34.03202,-118.52633,86.0
15.6,openmeteo_historical_forecast,best_match,83,1004.0,100,100,0,0,0.0,121.0,0.0,121.0,0.0,442.3,1.55,1.55,0.0,2023-06-22 15:00:00+00:00,34.03202,-118.52633,86.0
15.9,openmeteo_historical_forecast,best_match,80,1004.4,100,100,0,0,0.0,157.0,0.0,157.0,0.0,694.3,3.2,3.2,0.0,2023-06-22 16:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,83,1004.6,100,100,0,0,0.0,313.0,0.0,313.0,0.0,919.0,5.0,5.0,0.0,2023-06-22 17:00:00+00:00,34.03202,-118.52633,86.0
16.7,openmeteo_historical_forecast,best_match,88,1004.5,100,100,0,0,0.0,368.0,30.0,338.0,36.1,1101.2,6.6,6.6,0.0,2023-06-22 18:00:00+00:00,34.03202,-118.52633,86.0
17.8,openmeteo_historical_forecast,best_match,79,1004.4,28,28,0,0,0.0,532.0,216.0,316.0,232.8,1228.5,7.45,7.8,3600.0,2023-06-22 19:00:00+00:00,34.03202,-118.52633,86.0
18.2,openmeteo_historical_forecast,best_match,79,1004.3,36,36,0,0,0.0,898.0,637.0,261.0,652.8,1292.1,8.05,8.4,3600.0,2023-06-22 20:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,82,1004.2,94,94,0,0,0.0,829.0,571.0,258.0,587.1,1287.8,8.2,8.35,3600.0,2023-06-22 21:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,77,1004.2,55,55,0,0,0.0,673.0,355.0,318.0,386.6,1215.8,7.65,7.65,3600.0,2023-06-22 22:00:00+00:00,34.03202,-118.52633,86.0
18.0,openmeteo_historical_forecast,best_match,78,1004.0,73,73,0,0,0.0,777.0,597.0,180.0,731.2,1081.1,6.4,6.4,3600.0,2023-06-22 23:00:00+00:00,34.03202,-118.52633,86.0
17.2,openmeteo_historical_forecast,best_match,77,1003.7,57,57,0,0,0.0,553.0,438.0,115.0,649.7,892.7,4.75,4.75,3600.0,2023-06-23 00:00:00+00:00,34.03202,-118.52633,86.0
17.3,openmeteo_historical_forecast,best_match,71,1003.7,54,54,0,0,0.0,450.0,339.0,111.0,676.4,663.7,2.95,2.95,3600.0,2023-06-23 01:00:00+00:00,34.03202,-118.52633,86.0
16.6,openmeteo_historical_forecast,best_match,80,1003.7,15,15,0,0,0.0,247.0,168.0,79.0,543.3,409.5,1.35,1.35,3600.0,2023-06-23 02:00:00+00:00,34.03202,-118.52633,86.0
15.3,openmeteo_historical_forecast,best_match,83,1003.9,4,4,0,0,0.0,36.0,3.0,33.0,24.2,147.4,0.3,0.3,0.0,2023-06-23 03:00:00+00:00,34.03202,-118.52633,86.0
14.4,openmeteo_historical_forecast,best_match,84,1004.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,2023-06-23 04:00:00+00:00,34.03202,-118.52633,86.0
